학년/가진급학년,교과과정,교과영역구분,학수강좌번호,교과목명,교원명,수업캠퍼스,요일/시간,강의실,학점,이론,실습,공학설계,강의계획서,교과목해설,강의유형,강의종류,이수구분,개설대학,개설학과/전공,교과목영문명
1학년,공통교양,학문목적한국어,RGC8011-02,대학한국어Ⅰ(독해와작문),권미경,서울,목8.0-9.5/16:00-18:00,102-342(학술/문화관 K342 342 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅠ(Reading & Writing)
1학년,공통교양,학문목적한국어,RGC8011-03,대학한국어Ⅰ(독해와작문),조영미,서울,수8.0-9.5/16:00-18:00,102-362(학술/문화관 K362 362 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅠ(Reading & Writing)
1학년,공통교양,학문목적한국어,RGC8012-01,대학한국어Ⅱ(발표와토론),최은경,서울,화8.0-9.5/16:00-18:00,102-342(학술/문화관 K342 342 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Presentation & Debate)
1학년,공통교양,학문목적한국어,RGC8012-02,대학한국어Ⅱ(발표와토론),이경애,서울,금8.0-9.5/16:00-18:00,102-315(학술/문화관 K315 315 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Presentation & Debate)
1학년,공통교양,학문목적한국어,RGC8012-03,대학한국어Ⅱ(발표와토론),권미경,서울,화8.0-9.5/16:00-18:00,102-357(학술/문화관 K357 357 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Presentation & Debate)
1학년,공통교양,학문목적한국어,RGC8013-01,대학한국어Ⅱ(독해와작문),최은경,서울,"월3.0-4.0/11:00-12:30,목3.0-4.0/11:00-12:30","102-460(학술/문화관 K460 460 강의실),102-460(학술/문화관 K460 460 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Reading & Writing)
1학년,공통교양,학문목적한국어,RGC8013-02,대학한국어Ⅱ(독해와작문),최은경,서울,"화6.0-7.0/14:00-15:30,목6.0-7.0/14:00-15:30","102-243(학술/문화관 K243 243 강의실_스마트),102-243(학술/문화관 K243 243 강의실_스마트)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Reading & Writing)
1학년,공통교양,학문목적한국어,RGC8013-03,대학한국어Ⅱ(독해와작문),권미경,서울,"화6.0-7.0/14:00-15:30,목6.0-7.0/14:00-15:30","102-219(학술/문화관 K219 219 강의실),102-219(학술/문화관 K219 219 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Academic Korean LanguageⅡ(Reading & Writing)
1학년,공통교양,기초역량,RGC8014-01,한국의법과정치,심민석,서울,수1.0-2.5/09:00-11:00,102-356(학술/문화관 K356 356 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Korean Law and Politics for Foreign Students
1학년,공통교양,기초역량,RGC8014-02,한국의법과정치,심민석,서울,수4.0-5.5/12:00-14:00,102-241(학술/문화관 K241 241 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Korean Law and Politics for Foreign Students
1학년,공통교양,기초역량,RGC8015-01,한국의경제와경영,민윤지,서울,금1.0-2.5/09:00-11:00,102-439(학술/문화관 K439 439 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Korean Economy and Management  for Foreign Students
1학년,공통교양,기초역량,RGC8015-02,한국의경제와경영,민윤지,서울,화1.0-2.5/09:00-11:00,102-362(학술/문화관 K362 362 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Korean Economy and Management  for Foreign Students
1학년,공통교양,기초역량,RGC8016-01,수학과통계의이해,이영운,서울,월6.0-7.5/14:00-16:00,102-219(학술/문화관 K219 219 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Understanding of Mathematics and Statistics for Foreign Students
1학년,공통교양,기초역량,RGC8016-02,수학과통계의이해,이영운,서울,월1.0-2.5/09:00-11:00,102-443(학술/문화관 K443 443 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Understanding of Mathematics and Statistics for Foreign Students
1학년,공통교양,기초역량,RGC8017-01,과학기술의이해,이영운,서울,목1.0-2.5/09:00-11:00,102-352(학술/문화관 K352 352 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Understanding of Science and Technology for Foreign Students
1학년,공통교양,기초역량,RGC8017-02,과학기술의이해,이영운,서울,수6.0-7.5/14:00-16:00,102-462(학술/문화관 K462 462 강의실),2,2.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Understanding of Science and Technology for Foreign Students
1학년,공통교양,문화,RGC8018-01,글로벌한국문화,김종일,서울,"화4.5-5.5/12:30-14:00,금4.5-5.5/12:30-14:00","102-454(학술/문화관 K454 454 강의실),102-454(학술/문화관 K454 454 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Global Korean Culture for Foreign Students
1학년,공통교양,문화,RGC8018-02,글로벌한국문화,김종일,서울,"화3.0-4.0/11:00-12:30,금3.0-4.0/11:00-12:30","102-454(학술/문화관 K454 454 강의실),102-454(학술/문화관 K454 454 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Global Korean Culture for Foreign Students
1학년,공통교양,문화,RGC8018-03,글로벌한국문화,김종일,서울,"월4.5-5.5/12:30-14:00,목4.5-5.5/12:30-14:00","102-460(학술/문화관 K460 460 강의실),102-460(학술/문화관 K460 460 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,공교,행정및부속기관,국제처 글로벌학생팀,Global Korean Culture for Foreign Students
1학년,전공,기초,ACG2003-01,세무입문,홍영도,서울,수2.5-5.0/10:30-13:30,102-445(학술/문화관 K445 445 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Introduction to Tax Law
2학년,전공,기초,ACG2005-01,중급회계1,정갑수,서울,"수4.0-5.0/12:00-13:30,금4.0-5.0/12:00-13:30","202-397(사회과학/경영관 L308 강의실),202-397(사회과학/경영관 L308 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Intermediate Accounting 1
2학년,전공,기초,ACG2005-02,중급회계1,정갑수,서울,"수5.5-6.5/13:30-15:00,금5.5-6.5/13:30-15:00","202-397(사회과학/경영관 L308 강의실),202-397(사회과학/경영관 L308 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Intermediate Accounting 1
2학년,전공,기초,ACG2005-03,중급회계1,정갑수,서울,"수8.5-9.5/16:30-18:00,금8.5-9.5/16:30-18:00","202-256(사회과학/경영관 210 MBA 206 강의실),202-256(사회과학/경영관 210 MBA 206 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Intermediate Accounting 1
2학년,전공,기초,ACG2005-04,중급회계1,김주원,서울,화2.5-5.0/10:30-13:30,202-397(사회과학/경영관 L308 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Intermediate Accounting 1
2학년,전공,기초,ACG2007-01,재무회계,박청규,서울,"월5.5-6.5/13:30-15:00,월7.0-8.0/15:00-16:30,수5.5-6.5/13:30-15:00,수7.0-8.0/15:00-16:30","202-385(사회과학/경영관 L304 강의실_스마트),202-385(사회과학/경영관 L304 강의실_스마트),202-385(사회과학/경영관 L304 강의실_스마트),202-385(사회과학/경영관 L304 강의실_스마트)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,경영대학,경영대학 회계학과,Financial Accounting
2학년,전공,기초,ACG2007-02,재무회계,박청규,서울,"화5.5-6.5/13:30-15:00,화7.0-8.0/15:00-16:30,목5.5-6.5/13:30-15:00,목7.0-8.0/15:00-16:30","202-397(사회과학/경영관 L308 강의실),202-397(사회과학/경영관 L308 강의실),202-397(사회과학/경영관 L308 강의실),202-397(사회과학/경영관 L308 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Financial Accounting
2학년,전공,기초,ACG2007-03,재무회계,권혁진,서울,화7.0-9.5/15:00-18:00,202-360(사회과학/경영관 L310 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Financial Accounting
2학년,전공,기초,ACG2007-04,재무회계,장순택,서울,목9.5-12.0/17:30-20:05,202-571(사회과학/경영관 L501 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Financial Accounting
1학년,전공,기초,ACG2012-01,원가·관리회계입문,노영래,서울,월10.0-12.5/18:00-20:30,202-394(사회과학/경영관 L307 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Cost and Management Accounting Introduction
2학년,전공,기초,ACG2013-01,상법1,배승욱,서울,목5.5-8.0/13:30-16:30,202-174(사회과학/경영관 L101 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Commercial Law I
2학년,전공,기초,ACG2013-02,상법1,배승욱,서울,목10.0-12.5/18:00-20:30,202-385(사회과학/경영관 L304 강의실_스마트),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Commercial Law I
1학년,전공,기초,ACG2014-01,회계와경제1,김상기,서울,목2.0-4.5/10:00-13:00,202-397(사회과학/경영관 L308 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Accounting and Economics1
1학년,전공,기초,ACG2015-01,회계와경제2,장순택,서울,월9.5-12.0/17:30-20:05,201-214(사회과학/경영관 M211 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Accounting and Economics2
2학년,전공,기초,ACG2016-01,회계데이터애널리틱스,유현수,서울,화6.0-8.5/14:00-17:00,102-211(학술/문화관 K211 (K) 공용컴퓨터실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,경영대학,경영대학 회계학과,Accounting Data Analytics
"1,2학년",전공,기초,ACS2001-01,공간과디자인,양경열,서울,수2.0-4.5/10:00-13:00,102-338(학술/문화관 K338 338 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전선,예술대학,예술대학 예술대,Space and Design
"1,2학년",전공,기초,ACS2001-02,공간과디자인,정유미,서울,목2.0-4.5/10:00-13:00,102-338(학술/문화관 K338 338 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전선,예술대학,예술대학 예술대,Space and Design
1학년,전공,기초,ACS2004-01,연기2,황준혁,서울,화2.0-4.5/10:00-13:00,102-B245(학술/문화관  무용실2),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2004-02,연기2,송선미,서울,화2.0-4.5/10:00-13:00,102-B241(학술/문화관  연습실4),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2004-03,연기2,이종민,서울,화2.0-4.5/10:00-13:00,102-B255(학술/문화관  무용실1),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2004-04,연기2,방수미,서울,화2.0-4.5/10:00-13:00,102-B240(학술/문화관  연습실3),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2004-05,연기2,이지은,서울,월6.0-8.5/14:00-17:00,102-B255(학술/문화관  무용실1),3,0.0,3.0,,더블클릭,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2004-06,연기2,권지혜,서울,월6.0-8.5/14:00-17:00,102-B240(학술/문화관  연습실3),3,0.0,3.0,,,더블클릭,실습,일반강의,전선,예술대학,예술대학 예술대,Acting2
1학년,전공,기초,ACS2005-01,영상제작과정의이해,손민영,서울,목2.0-4.5/10:00-13:00,102-339(학술/문화관 K339 339 강의실),3,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전선,예술대학,예술대학 예술대,Understanding Film Production
1학년,전공,기초,ACS2005-02,영상제작과정의이해,손민영,서울,목6.0-8.5/14:00-17:00,102-339(학술/문화관 K339 339 강의실),3,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전선,예술대학,예술대학 예술대,Understanding Film Production
1학년,전공,기초,ACS2005-03,영상제작과정의이해,정군,서울,월2.0-4.5/10:00-13:00,102-239(학술/문화관 K239 239 강의실),3,1.0,2.0,,더블클릭,더블클릭,이론+실습,일반강의,전선,예술대학,예술대학 예술대,Understanding Film Production
"1,2학년",전공,기초,ACS2008-01,한국음악개론2,윤소희,서울,목6.0-8.5/14:00-17:00,102-237(학술/문화관 K237 237 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,예술대학,예술대학 예술대,Introduction to Korean Traditional Music 2
2학년,전공,기초,ADV2003-01,광고심리와소비자행동,조형오,서울,"월2.5-3.5/10:30-12:00,수2.5-3.5/10:30-12:00","202-374(사회과학/경영관 L301 강의실),202-374(사회과학/경영관 L301 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,사회과학대학,사회과학대학 광고홍보학과,Advertising psychology & consumer behavior
2학년,전공,기초,ADV2003-02,광고심리와소비자행동,조형오,서울,"월5.5-6.5/13:30-15:00,수5.5-6.5/13:30-15:00","202-374(사회과학/경영관 L301 강의실),202-374(사회과학/경영관 L301 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,외국어강의,전공,사회과학대학,사회과학대학 광고홍보학과,Advertising psychology & consumer behavior
2학년,전공,기초,ADV2005-01,뉴미디어와광고,최영균,서울,"월8.5-9.5/16:30-18:00,수8.5-9.5/16:30-18:00","201-122(사회과학/경영관 M122 강의실),201-122(사회과학/경영관 M122 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 광고홍보학과,New Media & Advertising
2학년,전공,기초,ADV2006-01,홍보학개론,이철한,서울,"화2.5-3.5/10:30-12:00,목2.5-3.5/10:30-12:00","102-437(학술/문화관 K437 437 강의실),102-437(학술/문화관 K437 437 강의실)",3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 광고홍보학과,Introduction to Public Relation
"1,2학년",전공,기초,ADV2010-01,광고아이디어발상법,박정석,서울,금2.0-4.5/10:00-13:00,202-374(사회과학/경영관 L301 강의실),3,3.0,0.0,,더블클릭,더블클릭,이론,일반강의,전공,사회과학대학,사회과학대학 광고홍보학과,Advertising Ideas and Concepts
